COND;GAME-TIMESTAMP;PICTURE-TIMESTAMP;IADS-ID;IAPS-ID;ANGER;CONTEMPT;DISGUST;FEAR;HAPPINESS;NEUTRAL;SADNESS;SURPRISE
inc;nan;260.0;366;6263;0.0;0.0;0.0;0.0;0.0;0.952;0.048;0.0
inc;nan;280.0;366;6263;0.0;0.0;0.0;0.0;0.0;0.923;0.076;0.0
inc;nan;300.0;366;6263;0.0;0.001;0.0;0.0;0.0;0.947;0.052;0.0
inc;nan;320.0;366;6263;0.0;0.001;0.0;0.0;0.0;0.976;0.023;0.0
inc;nan;340.0;366;6263;0.0;0.0;0.0;0.0;0.0;0.995;0.005;0.0
inc;nan;40.0;366;6263;0.0;0.0;0.0;0.0;0.0;0.948;0.051;0.0
inc;nan;60.0;366;6263;0.0;0.0;0.0;0.0;0.0;0.968;0.032;0.0
inc;nan;80.0;366;6263;0.0;0.0;0.0;0.0;0.0;0.762;0.237;0.0
inc;nan;-1.0;366;6263;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
inc;nan;0.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.972;0.028;0.0
inc;nan;100.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.953;0.047;0.0
inc;nan;120.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.812;0.188;0.0
inc;nan;140.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.949;0.051;0.0
inc;nan;160.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.965;0.035;0.0
inc;nan;180.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.967;0.033;0.0
inc;nan;20.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
inc;nan;200.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.947;0.052;0.0
inc;nan;220.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.969;0.031;0.0
inc;nan;240.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.937;0.063;0.0
inc;nan;260.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.968;0.031;0.0
inc;nan;280.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.969;0.031;0.0
inc;nan;300.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.965;0.035;0.0
inc;nan;320.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.966;0.034;0.0
inc;nan;340.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.958;0.041;0.0
inc;nan;40.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.969;0.031;0.0
inc;nan;60.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.959;0.041;0.0
inc;nan;80.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.965;0.035;0.0
inc;nan;-1.0;367;9429;0.0;0.0;0.0;0.0;0.0;0.991;0.009;0.0
inc;nan;0.0;378;3120;0.0;0.0;0.0;0.0;0.066;0.919;0.014;0.001
inc;nan;100.0;378;3120;0.0;0.0;0.0;0.0;0.0;0.919;0.081;0.0
inc;nan;120.0;378;3120;0.0;0.0;0.0;0.0;0.0;0.951;0.048;0.0
inc;nan;140.0;378;3120;0.0;0.0;0.0;0.0;0.001;0.995;0.004;0.0
inc;nan;160.0;378;3120;0.0;0.0;0.0;0.0;0.0;0.994;0.006;0.0
inc;nan;180.0;378;3120;0.0;0.0;0.0;0.0;0.0;0.995;0.004;0.0
inc;nan;20.0;378;3120;0.0;0.0;0.0;0.0;0.003;0.987;0.009;0.0
inc;nan;200.0;378;3120;0.0;0.0;0.0;0.0;0.0;0.987;0.013;0.0
inc;nan;220.0;378;3120;0.0;0.0;0.0;0.0;0.0;0.988;0.011;0.0
inc;nan;240.0;378;3120;0.0;0.0;0.0;0.0;0.0;0.954;0.046;0.0
inc;nan;260.0;378;3120;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
inc;nan;280.0;378;3120;0.0;0.0;0.0;0.0;0.0;0.987;0.013;0.0
inc;nan;300.0;378;3120;0.0;0.0;0.0;0.0;0.0;0.967;0.033;0.0
inc;nan;320.0;378;3120;0.0;0.0;0.0;0.0;0.0;0.976;0.024;0.0
inc;nan;340.0;378;3120;0.0;0.0;0.0;0.0;0.0;0.987;0.013;0.0
inc;nan;40.0;378;3120;0.0;0.0;0.0;0.0;0.0;0.993;0.007;0.0
inc;nan;60.0;378;3120;0.0;0.0;0.0;0.0;0.0;0.966;0.034;0.0
inc;nan;80.0;378;3120;0.0;0.0;0.0;0.0;0.0;0.814;0.186;0.0
inc;nan;-1.0;378;3120;0.0;0.0;0.0;0.0;0.0;0.987;0.013;0.0
inc;nan;0.0;415;9325;0.0;0.0;0.0;0.0;0.0;0.942;0.058;0.0
inc;nan;100.0;415;9325;0.0;0.001;0.0;0.0;0.0;0.884;0.115;0.0
inc;nan;120.0;415;9325;0.0;0.0;0.0;0.0;0.0;0.831;0.169;0.0
inc;nan;140.0;415;9325;0.0;0.0;0.0;0.0;0.0;0.884;0.115;0.0
inc;nan;160.0;415;9325;0.0;0.0;0.0;0.0;0.0;0.92;0.08;0.0
inc;nan;180.0;415;9325;0.0;0.0;0.0;0.0;0.0;0.866;0.134;0.0
inc;nan;20.0;415;9325;0.0;0.0;0.0;0.0;0.0;0.923;0.076;0.0
inc;nan;200.0;415;9325;0.0;0.0;0.0;0.0;0.0;0.907;0.093;0.0
inc;nan;220.0;415;9325;0.0;0.0;0.0;0.0;0.0;0.883;0.117;0.0
inc;nan;240.0;415;9325;0.0;0.001;0.0;0.0;0.0;0.835;0.164;0.0
inc;nan;260.0;415;9325;0.0;0.001;0.0;0.0;0.0;0.849;0.15;0.0
inc;nan;280.0;415;9325;0.0;0.001;0.0;0.0;0.0;0.829;0.17;0.0
inc;nan;300.0;415;9325;0.0;0.0;0.0;0.0;0.0;0.716;0.284;0.0
inc;nan;320.0;415;9325;0.0;0.0;0.0;0.0;0.0;0.872;0.127;0.0
inc;nan;340.0;415;9325;0.0;0.0;0.0;0.0;0.0;0.892;0.107;0.0
inc;nan;40.0;415;9325;0.0;0.0;0.0;0.0;0.0;0.964;0.036;0.0
inc;nan;60.0;415;9325;0.0;0.0;0.0;0.0;0.0;0.944;0.056;0.0
inc;nan;80.0;415;9325;0.0;0.0;0.0;0.0;0.0;0.924;0.076;0.0
inc;nan;-1.0;415;9325;0.0;0.0;0.0;0.0;0.0;0.935;0.064;0.0
inc;nan;0.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.978;0.021;0.0
inc;nan;100.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.99;0.01;0.0
inc;nan;120.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.958;0.041;0.0
inc;nan;140.0;420;8178;0.0;0.001;0.0;0.0;0.0;0.864;0.135;0.0
inc;nan;160.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.959;0.041;0.0
inc;nan;180.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.958;0.042;0.0
inc;nan;20.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.987;0.013;0.0
inc;nan;200.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.985;0.015;0.0
inc;nan;220.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.975;0.025;0.0
inc;nan;240.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.974;0.026;0.0
inc;nan;260.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.962;0.038;0.0
inc;nan;280.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.972;0.028;0.0
inc;nan;300.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.97;0.03;0.0
inc;nan;320.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.964;0.036;0.0
inc;nan;340.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.896;0.104;0.0
inc;nan;40.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
inc;nan;60.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.97;0.03;0.0
inc;nan;80.0;420;8178;0.0;0.001;0.0;0.0;0.0;0.906;0.093;0.0
inc;nan;-1.0;420;8178;0.0;0.0;0.0;0.0;0.0;0.956;0.044;0.0
inc;nan;0.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.977;0.022;0.0
inc;nan;100.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.99;0.01;0.0
inc;nan;120.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.976;0.024;0.0
inc;nan;140.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
inc;nan;160.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.984;0.016;0.0
inc;nan;180.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.981;0.019;0.0
inc;nan;20.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.906;0.094;0.0
inc;nan;200.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.989;0.011;0.0
inc;nan;220.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.989;0.011;0.0
inc;nan;240.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.992;0.008;0.0
inc;nan;260.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.985;0.015;0.0
inc;nan;280.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.988;0.012;0.0
inc;nan;300.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.989;0.011;0.0
inc;nan;320.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.991;0.008;0.0
inc;nan;340.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.991;0.008;0.0
inc;nan;40.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.978;0.021;0.0
inc;nan;60.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.984;0.016;0.0
inc;nan;80.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.99;0.01;0.0
inc;nan;-1.0;422;4800;0.0;0.0;0.0;0.0;0.0;0.982;0.018;0.0
inc;nan;0.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.974;0.025;0.0
inc;nan;100.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.984;0.016;0.0
inc;nan;120.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
inc;nan;140.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.971;0.028;0.0
inc;nan;160.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.99;0.01;0.0
inc;nan;180.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.981;0.018;0.0
inc;nan;20.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.975;0.025;0.0
inc;nan;200.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.981;0.019;0.0
inc;nan;220.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.943;0.056;0.0
inc;nan;240.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.853;0.147;0.0
inc;nan;260.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.968;0.032;0.0
inc;nan;280.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.976;0.024;0.0
inc;nan;300.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.979;0.021;0.0
inc;nan;320.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
inc;nan;340.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.969;0.031;0.0
inc;nan;40.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.986;0.014;0.0
inc;nan;60.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.986;0.014;0.0
inc;nan;80.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.987;0.012;0.0
inc;nan;-1.0;423;5270;0.0;0.0;0.0;0.0;0.0;0.963;0.037;0.0
inc;nan;0.0;424;4651;0.0;0.001;0.0;0.0;0.0;0.91;0.089;0.0
inc;nan;100.0;424;4651;0.0;0.0;0.0;0.0;0.0;0.951;0.049;0.0
inc;nan;120.0;424;4651;0.0;0.0;0.0;0.0;0.0;0.959;0.041;0.0
inc;nan;140.0;424;4651;0.0;0.0;0.0;0.0;0.0;0.936;0.064;0.0
inc;nan;160.0;424;4651;0.0;0.0;0.0;0.0;0.0;0.964;0.035;0.0
inc;nan;180.0;424;4651;0.0;0.0;0.0;0.0;0.0;0.951;0.048;0.0
inc;nan;20.0;424;4651;0.0;0.0;0.0;0.0;0.0;0.981;0.019;0.0
inc;nan;200.0;424;4651;0.0;0.0;0.0;0.0;0.0;0.971;0.029;0.0
inc;nan;220.0;424;4651;0.0;0.0;0.0;0.0;0.0;0.923;0.076;0.0
inc;nan;240.0;424;4651;0.0;0.001;0.0;0.0;0.0;0.901;0.098;0.0
inc;nan;260.0;424;4651;0.0;0.0;0.0;0.0;0.0;0.938;0.062;0.0
inc;nan;280.0;424;4651;0.0;0.001;0.0;0.0;0.0;0.915;0.084;0.0
inc;nan;300.0;424;4651;0.0;0.001;0.0;0.0;0.0;0.932;0.067;0.0
inc;nan;320.0;424;4651;0.0;0.0;0.0;0.0;0.0;0.989;0.01;0.0
inc;nan;340.0;424;4651;0.0;0.0;0.0;0.0;0.0;0.975;0.025;0.0
inc;nan;40.0;424;4651;0.0;0.0;0.0;0.0;0.0;0.962;0.038;0.0
inc;nan;60.0;424;4651;0.0;0.0;0.0;0.0;0.0;0.909;0.09;0.0
inc;nan;80.0;424;4651;0.0;0.001;0.0;0.0;0.0;0.865;0.134;0.0
inc;nan;-1.0;424;4651;0.0;0.0;0.0;0.0;0.0;0.956;0.044;0.0
inc;nan;0.0;501;4656;0.0;0.001;0.0;0.0;0.0;0.864;0.135;0.0
inc;nan;100.0;501;4656;0.0;0.001;0.0;0.0;0.0;0.856;0.143;0.0
inc;nan;120.0;501;4656;0.0;0.0;0.0;0.0;0.0;0.847;0.153;0.0
inc;nan;140.0;501;4656;0.0;0.0;0.0;0.0;0.0;0.78;0.219;0.0
inc;nan;160.0;501;4656;0.0;0.0;0.0;0.0;0.0;0.848;0.151;0.0
inc;nan;180.0;501;4656;0.0;0.0;0.0;0.0;0.0;0.825;0.175;0.0
inc;nan;20.0;501;4656;0.0;0.001;0.0;0.0;0.0;0.852;0.147;0.0
inc;nan;200.0;501;4656;0.0;0.0;0.0;0.0;0.0;0.893;0.107;0.0
inc;nan;220.0;501;4656;0.0;0.0;0.0;0.0;0.0;0.891;0.109;0.0
inc;nan;240.0;501;4656;0.0;0.001;0.0;0.0;0.0;0.887;0.113;0.0
inc;nan;260.0;501;4656;0.0;0.0;0.0;0.0;0.0;0.923;0.076;0.0
inc;nan;280.0;501;4656;0.0;0.0;0.0;0.0;0.0;0.866;0.134;0.0
inc;nan;300.0;501;4656;0.0;0.0;0.0;0.0;0.0;0.899;0.101;0.0
inc;nan;320.0;501;4656;0.0;0.001;0.0;0.0;0.0;0.848;0.152;0.0
inc;nan;340.0;501;4656;0.0;0.001;0.0;0.0;0.0;0.796;0.202;0.0
inc;nan;40.0;501;4656;0.0;0.0;0.0;0.0;0.0;0.84;0.159;0.0
inc;nan;60.0;501;4656;0.0;0.0;0.0;0.0;0.0;0.817;0.182;0.0
inc;nan;80.0;501;4656;0.0;0.001;0.0;0.0;0.0;0.827;0.172;0.0
inc;nan;-1.0;501;4656;0.0;0.0;0.0;0.0;0.0;0.838;0.161;0.0
inc;nan;0.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.981;0.019;0.0
inc;nan;100.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.965;0.035;0.0
inc;nan;120.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.97;0.03;0.0
inc;nan;140.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.967;0.032;0.0
inc;nan;160.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.94;0.059;0.0
inc;nan;180.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.986;0.014;0.0
inc;nan;20.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.974;0.025;0.0
inc;nan;200.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.991;0.008;0.0
inc;nan;220.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.985;0.015;0.0
inc;nan;240.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.976;0.024;0.0
inc;nan;260.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.981;0.019;0.0
inc;nan;280.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.991;0.009;0.0
inc;nan;300.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
inc;nan;320.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.975;0.025;0.0
inc;nan;340.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.982;0.018;0.0
inc;nan;40.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
inc;nan;60.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.981;0.019;0.0
inc;nan;80.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
inc;nan;-1.0;502;8034;0.0;0.0;0.0;0.0;0.0;0.977;0.023;0.0
inc;nan;0.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.947;0.053;0.0
inc;nan;100.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.963;0.037;0.0
inc;nan;120.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.965;0.035;0.0
inc;nan;140.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.948;0.052;0.0
inc;nan;160.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.951;0.049;0.0
inc;nan;180.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.967;0.032;0.0
inc;nan;20.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.923;0.077;0.0
inc;nan;200.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.929;0.07;0.0
inc;nan;220.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.933;0.067;0.0
inc;nan;240.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.949;0.05;0.0
inc;nan;260.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.916;0.084;0.0
inc;nan;280.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.896;0.103;0.0
inc;nan;300.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.94;0.06;0.0
inc;nan;320.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.892;0.107;0.0
inc;nan;340.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.861;0.139;0.0
inc;nan;40.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.966;0.034;0.0
inc;nan;60.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.979;0.02;0.0
inc;nan;80.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.982;0.018;0.0
inc;nan;-1.0;601;3195;0.0;0.0;0.0;0.0;0.0;0.955;0.045;0.0
inc;nan;0.0;610;3063;0.0;0.0;0.0;0.0;0.0;0.874;0.126;0.0
inc;nan;100.0;610;3063;0.0;0.0;0.0;0.0;0.0;0.933;0.066;0.0
inc;nan;120.0;610;3063;0.0;0.0;0.0;0.0;0.0;0.901;0.099;0.0
inc;nan;140.0;610;3063;0.0;0.0;0.0;0.0;0.0;0.936;0.064;0.0
inc;nan;160.0;610;3063;0.0;0.001;0.0;0.0;0.0;0.903;0.096;0.0
inc;nan;180.0;610;3063;0.0;0.001;0.0;0.0;0.0;0.878;0.121;0.0
inc;nan;20.0;610;3063;0.0;0.0;0.0;0.0;0.0;0.914;0.086;0.0
inc;nan;200.0;610;3063;0.0;0.0;0.0;0.0;0.0;0.817;0.182;0.0
inc;nan;220.0;610;3063;0.0;0.0;0.0;0.0;0.0;0.88;0.119;0.0
inc;nan;240.0;610;3063;0.0;0.0;0.0;0.0;0.0;0.841;0.158;0.0
inc;nan;260.0;610;3063;0.0;0.0;0.0;0.0;0.0;0.912;0.087;0.0
inc;nan;280.0;610;3063;0.0;0.0;0.0;0.0;0.0;0.879;0.121;0.0
inc;nan;300.0;610;3063;0.0;0.0;0.0;0.0;0.0;0.89;0.109;0.0
inc;nan;320.0;610;3063;0.0;0.001;0.0;0.0;0.0;0.809;0.189;0.0
inc;nan;340.0;610;3063;0.0;0.0;0.0;0.0;0.0;0.786;0.214;0.0
inc;nan;40.0;610;3063;0.0;0.0;0.0;0.0;0.0;0.877;0.123;0.0
inc;nan;60.0;610;3063;0.0;0.0;0.0;0.0;0.0;0.857;0.142;0.0
inc;nan;80.0;610;3063;0.0;0.0;0.0;0.0;0.0;0.956;0.043;0.0
inc;nan;-1.0;610;3063;0.0;0.0;0.0;0.0;0.0;0.92;0.079;0.0
inc;nan;0.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.964;0.036;0.0
inc;nan;100.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.975;0.024;0.0
inc;nan;120.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.984;0.016;0.0
inc;nan;140.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.976;0.024;0.0
inc;nan;160.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.977;0.023;0.0
inc;nan;180.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
inc;nan;20.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.962;0.038;0.0
inc;nan;200.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.979;0.021;0.0
inc;nan;220.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.984;0.016;0.0
inc;nan;240.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.987;0.013;0.0
inc;nan;260.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.979;0.021;0.0
inc;nan;280.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.973;0.027;0.0
inc;nan;300.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.977;0.023;0.0
inc;nan;320.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
inc;nan;340.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.985;0.014;0.0
inc;nan;40.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.979;0.021;0.0
inc;nan;60.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.979;0.021;0.0
inc;nan;80.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.981;0.018;0.0
inc;nan;-1.0;624;4652;0.0;0.0;0.0;0.0;0.0;0.987;0.012;0.0
inc;nan;0.0;625;5470;0.0;0.0;0.0;0.0;0.0;0.953;0.047;0.0
inc;nan;100.0;625;5470;0.0;0.0;0.0;0.0;0.0;0.968;0.032;0.0
inc;nan;120.0;625;5470;0.0;0.0;0.0;0.0;0.0;0.975;0.025;0.0
inc;nan;140.0;625;5470;0.0;0.0;0.0;0.0;0.0;0.959;0.041;0.0
inc;nan;160.0;625;5470;0.0;0.0;0.0;0.0;0.0;0.965;0.035;0.0
inc;nan;180.0;625;5470;0.0;0.0;0.0;0.0;0.0;0.959;0.041;0.0
inc;nan;20.0;625;5470;0.0;0.001;0.0;0.0;0.0;0.905;0.094;0.0
inc;nan;200.0;625;5470;0.0;0.0;0.0;0.0;0.0;0.927;0.073;0.0
inc;nan;220.0;625;5470;0.0;0.0;0.0;0.0;0.0;0.945;0.054;0.0
inc;nan;240.0;625;5470;0.0;0.0;0.0;0.0;0.0;0.969;0.03;0.0
inc;nan;260.0;625;5470;0.0;0.0;0.0;0.0;0.0;0.967;0.033;0.0
inc;nan;280.0;625;5470;0.0;0.001;0.0;0.0;0.0;0.942;0.057;0.0
inc;nan;300.0;625;5470;0.0;0.001;0.0;0.0;0.0;0.906;0.093;0.0
inc;nan;320.0;625;5470;0.0;0.0;0.0;0.0;0.0;0.953;0.046;0.0
inc;nan;340.0;625;5470;0.0;0.0;0.0;0.0;0.0;0.967;0.033;0.0
inc;nan;40.0;625;5470;0.0;0.0;0.0;0.0;0.0;0.97;0.029;0.0
inc;nan;60.0;625;5470;0.0;0.0;0.0;0.0;0.0;0.968;0.032;0.0
inc;nan;80.0;625;5470;0.0;0.0;0.0;0.0;0.0;0.973;0.027;0.0
inc;nan;-1.0;625;5470;0.0;0.0;0.0;0.0;0.0;0.977;0.023;0.0
inc;nan;0.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.979;0.021;0.0
inc;nan;100.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.961;0.039;0.0
inc;nan;120.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.981;0.018;0.0
inc;nan;140.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
inc;nan;160.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.979;0.021;0.0
inc;nan;180.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.988;0.012;0.0
inc;nan;20.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.984;0.016;0.0
inc;nan;200.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.797;0.203;0.0
inc;nan;220.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.981;0.019;0.0
inc;nan;240.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.991;0.009;0.0
inc;nan;260.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.991;0.009;0.0
inc;nan;280.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.993;0.007;0.0
inc;nan;300.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.992;0.007;0.0
inc;nan;320.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.996;0.004;0.0
inc;nan;340.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.99;0.01;0.0
inc;nan;40.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
inc;nan;60.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.987;0.013;0.0
inc;nan;80.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.984;0.015;0.0
inc;nan;-1.0;699;8380;0.0;0.0;0.0;0.0;0.0;0.988;0.011;0.0
inc;nan;0.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.926;0.074;0.0
inc;nan;100.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.937;0.063;0.0
inc;nan;120.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.926;0.074;0.0
inc;nan;140.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.864;0.135;0.0
inc;nan;160.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.93;0.069;0.0
inc;nan;180.0;703;4611;0.0;0.001;0.0;0.0;0.0;0.957;0.042;0.0
inc;nan;20.0;703;4611;0.0;0.001;0.0;0.0;0.0;0.836;0.162;0.0
inc;nan;200.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.938;0.061;0.0
inc;nan;220.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.905;0.094;0.0
inc;nan;240.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.881;0.119;0.0
inc;nan;260.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.91;0.09;0.0
inc;nan;280.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.952;0.048;0.0
inc;nan;300.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.922;0.078;0.0
inc;nan;320.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.932;0.067;0.0
inc;nan;340.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.912;0.088;0.0
inc;nan;40.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.921;0.079;0.0
inc;nan;60.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.907;0.093;0.0
inc;nan;80.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.968;0.031;0.0
inc;nan;-1.0;703;4611;0.0;0.0;0.0;0.0;0.0;0.905;0.094;0.0
inc;nan;0.0;709;8193;0.0;0.0;0.0;0.0;0.0;0.965;0.035;0.0
